"geoid","psps_event_id","total_customers_impacted","outage_start","outage_end","duration","pop","pct_cust_out","hybrid"
"06111002000","SCE_2020/12/16",94.6850901405812,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,2797.89724377543,0.0338415180726277,3.20428718920086
"06111002000","SCE_2021/01/12",94.863741254054,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,2797.89724377543,0.0339053699935194,3.21639024618819
"06111002000","SCE_2021/11/21",95.0423923675268,2021-11-21 05:41:00,2021-11-22 13:45:00,32.0666666666667,2797.89724377543,0.0339692219144112,3.22851611760905
"06111002000","SCE_2022/11/19",95.0423923675268,2022-11-19 08:13:00,2022-11-20 09:55:00,25.7,2797.89724377543,0.0339692219144112,3.22851611760905
"06111002102","SCE_2020/12/16",17.543302029304,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,1910.89176253974,0.00918068850011025,0.161059591194393
"06111002102","SCE_2021/01/12",17.5764025991707,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,1910.89176253974,0.00919801055388405,0.161667936606487
"06111002102","SCE_2021/11/21",17.6095031690373,2021-11-21 05:41:00,2021-11-22 13:45:00,32.0666666666667,1910.89176253974,0.00921533260765784,0.162277428758283
"06111002102","SCE_2022/11/19",17.6095031690373,2022-11-19 08:13:00,2022-11-20 09:55:00,25.7,1910.89176253974,0.00921533260765784,0.162277428758283
"06111002400","SCE_2020/12/16",177.175839890549,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,3344.78372077644,0.0529707911426394,9.38514441036398
"06111002400","SCE_2021/01/12",177.510133928078,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,3344.78372077644,0.0530707360315878,9.42059346062883
"06111002400","SCE_2021/11/21",177.844427965608,2021-11-21 05:41:00,2021-11-22 13:45:00,32.0666666666667,3344.78372077644,0.0531706809205361,9.4561093328546
"06111002400","SCE_2022/11/19",177.844427965608,2022-11-19 08:13:00,2022-11-20 09:55:00,25.7,3344.78372077644,0.0531706809205361,9.4561093328546
"06111002600","SCE_2020/12/16",74.9100150872515,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,3359.00587387383,0.0223012456363645,1.67058664708457
