"zcta","psps_event_id","total_customers_impacted","outage_start","outage_end","duration","pop","pct_cust_out","hybrid"
"95941","PG&E_2021/10/11",1.76111168823969,2021-10-11 01:34:00,2021-10-14 15:22:00,85.8,655.270071039027,0.00268761197264388,0.00473318485847608
"95942","PG&E_2019/06/07",1056.04308223804,2019-06-08 06:18:00,2019-06-09 17:45:00,35.45,1192.91139014188,0.885265318920661,934.878315991417
"95942","PG&E_2019/09/23",1053.7821110372,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,1192.91139014188,0.883369980155748,930.879482515414
"95942","PG&E_2019/10/05",1063.47631474443,2019-10-05 22:03:00,2019-10-11 18:43:00,140.666666666667,1192.91139014188,0.89149648794781,948.085399610336
"95942","PG&E_2019/10/09",1334.01771583143,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,1192.91139014188,1,1334.01771583143
"95942","PG&E_2019/10/23",1053.5313214225,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,1192.91139014188,0.883159746925711,930.436455205806
"95942","PG&E_2019/10/26",1044.7185891795,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,1192.91139014188,0.875772163643473,914.935459244286
"95942","PG&E_2020/09/07",1064.35423525165,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,1192.91139014188,0.892232435742823,949.651371811767
"95942","PG&E_2020/09/27",1065.24374976454,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,1192.91139014188,0.892978102621554,951.239342494206
"95942","PG&E_2020/10/14",1066.93263656731,2020-10-14 10:30:00,2020-10-17 10:57:00,72.45,1192.91139014188,0.894393871484796,954.258011432914
"95942","PG&E_2020/10/21",1036.50979981768,2020-10-21 14:42:00,2020-10-23 15:56:00,49.2333333333333,1192.91139014188,0.868890856758774,900.61388800245
"95942","PG&E_2020/10/25",1065.44753593345,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,1192.91139014188,0.893148933557195,951.603330480104
"95942","PG&E_2021/08/17",622.220928461981,2021-08-17 12:51:00,2021-08-20 10:30:00,69.65,1192.91139014188,0.521598614619629,324.549574273108
"95944","PG&E_2019/10/09",171.262428433396,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,64.0885448836029,1,171.262428433396
"95944","PG&E_2019/10/23",170.35539272249,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,64.0885448836029,1,170.35539272249
"95944","PG&E_2019/10/26",169.859864738734,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,64.0885448836029,1,169.859864738734
"95944","PG&E_2020/09/07",168.868808771221,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,64.0885448836029,1,168.868808771221
"95944","PG&E_2020/09/27",169.417485740755,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,64.0885448836029,1,169.417485740755
"95944","PG&E_2020/10/14",131.270964960926,2020-10-14 10:30:00,2020-10-17 10:57:00,72.45,64.0885448836029,1,131.270964960926
"95944","PG&E_2020/10/25",169.72269549635,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,64.0885448836029,1,169.72269549635
"95945","PG&E_2018/10/13",989.471429531197,2018-10-14 20:24:00,2018-10-17 08:47:00,60.3833333333333,24030.7437783327,0.0411752311396767,40.7417148170534
"95945","PG&E_2019/09/23",5397.69796631383,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,24030.7437783327,0.224616350459392,1212.41121807549
"95945","PG&E_2019/10/09",12732.7043119053,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,24030.7437783327,0.529850612588436,6746.43117957046
"95945","PG&E_2019/10/23",11726.3713837022,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,24030.7437783327,0.487973717828711,5722.16104074536
"95945","PG&E_2019/10/26",10989.2112602721,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,24030.7437783327,0.457298007986773,5025.34441866824
"95945","PG&E_2020/09/07",11261.67792529,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,24030.7437783327,0.468636261497825,5277.63064110047
"95945","PG&E_2020/09/27",792.280433129879,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,24030.7437783327,0.0329694511513305,26.1210510382305
"95945","PG&E_2020/10/25",11513.6334306472,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,24030.7437783327,0.479120976731001,5516.42329501438
"95946","PG&E_2019/09/23",5470.07895346789,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,8749.75980069705,0.625169042129833,3419.72401971408
"95946","PG&E_2019/10/09",3789.71674118487,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,8749.75980069705,0.433122374500265,1641.4111136254
"95946","PG&E_2019/10/23",3786.3486047596,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,8749.75980069705,0.432737434055956,1638.49477966502
"95946","PG&E_2019/10/26",3757.78980321244,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,8749.75980069705,0.429473481422092,1613.87106923808
"95946","PG&E_2020/10/25",3798.82066779773,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,8749.75980069705,0.434162851818526,1649.30681467822
"95947","PG&E_2020/09/07",1599.22318832473,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,1265.10692715971,1,1599.22318832473
"95947","PG&E_2020/10/25",251.023488337893,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,1265.10692715971,0.198420768196618,49.8082733913994
"95947","PG&E_2021/08/17",41.0015427723578,2021-08-17 12:51:00,2021-08-20 10:30:00,69.65,1265.10692715971,0.0324095472818335,1.32884143910885
"95949","PG&E_2018/10/13",171.430147947462,2018-10-14 20:24:00,2018-10-17 08:47:00,60.3833333333333,17096.2075588005,0.0100273787246585,1.71899501829345
"95949","PG&E_2019/09/23",754.406274167362,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,17096.2075588005,0.0441271124939649,33.2897705263361
"95949","PG&E_2019/10/09",9580.31597454174,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,17096.2075588005,0.560376676616222,5368.585626747
